Country.Region,Province.State,date,confirmed,recovered,deaths,hospitalized_intensive,hospitalized_symptoms,isolated_at_home,tested,close_observation,suspected,serious_cases,active,alpha3
New Zealand,total,2020-03-23,102,0,0,NA,NA,NA,NA,NA,NA,NA,102,NZL
Nicaragua,total,2020-03-23,2,0,0,NA,NA,NA,NA,NA,NA,NA,2,NIC
Niger,total,2020-03-23,3,0,0,NA,NA,NA,NA,NA,NA,NA,3,NER
Nigeria,total,2020-03-23,40,2,1,NA,NA,NA,NA,NA,NA,NA,37,NGA
North Macedonia,total,2020-03-23,136,1,2,NA,NA,NA,NA,NA,NA,NA,133,MKD
Norway,total,2020-03-23,2621,1,10,NA,NA,NA,NA,NA,NA,NA,2610,NOR
Oman,total,2020-03-23,66,17,0,NA,NA,NA,NA,NA,NA,NA,49,OMN
Pakistan,total,2020-03-23,875,13,6,NA,NA,NA,NA,NA,NA,NA,856,PAK
Panama,total,2020-03-23,345,0,6,NA,NA,NA,NA,NA,NA,NA,339,PAN
Papua New Guinea,total,2020-03-23,1,0,0,NA,NA,NA,NA,NA,NA,NA,1,PNG
Paraguay,total,2020-03-23,22,0,1,NA,NA,NA,NA,NA,NA,NA,21,PRY
Peru,total,2020-03-23,395,1,5,NA,NA,NA,NA,NA,NA,NA,389,PER
Philippines,total,2020-03-23,462,17,33,NA,NA,NA,NA,NA,NA,NA,412,PHL
Poland,total,2020-03-23,749,13,8,NA,NA,NA,NA,NA,NA,NA,728,POL
Portugal,total,2020-03-23,2060,5,23,NA,NA,NA,NA,NA,NA,NA,2032,PRT
Qatar,total,2020-03-23,501,33,0,NA,NA,NA,NA,NA,NA,NA,468,QAT
Romania,total,2020-03-23,576,64,7,NA,NA,NA,NA,NA,NA,NA,505,ROU
Russia,total,2020-03-23,438,16,1,NA,NA,NA,NA,NA,NA,NA,421,RUS
Rwanda,total,2020-03-23,36,0,0,NA,NA,NA,NA,NA,NA,NA,36,RWA
Saint Kitts and Nevis,total,2020-03-23,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,KNA
Saint Lucia,total,2020-03-23,3,0,0,NA,NA,NA,NA,NA,NA,NA,3,LCA
Saint Vincent and the Grenadines,total,2020-03-23,1,0,0,NA,NA,NA,NA,NA,NA,NA,1,VCT
San Marino,total,2020-03-23,187,4,20,NA,NA,NA,NA,NA,NA,NA,163,SMR
Saudi Arabia,total,2020-03-23,562,16,0,NA,NA,NA,NA,NA,NA,NA,546,SAU
Senegal,total,2020-03-23,79,5,0,NA,NA,NA,NA,NA,NA,NA,74,SEN
Serbia,total,2020-03-23,249,1,3,NA,NA,NA,NA,NA,NA,NA,245,SRB
Seychelles,total,2020-03-23,7,0,0,NA,NA,NA,NA,NA,NA,NA,7,SYC
Singapore,total,2020-03-23,509,144,2,NA,NA,NA,NA,NA,NA,NA,363,SGP
Slovakia,total,2020-03-23,186,7,1,NA,NA,NA,NA,NA,NA,NA,178,SVK
Slovenia,total,2020-03-23,442,0,3,NA,NA,NA,NA,NA,NA,NA,439,SVN
Somalia,total,2020-03-23,1,0,0,NA,NA,NA,NA,NA,NA,NA,1,SOM
South Africa,total,2020-03-23,402,0,0,NA,NA,NA,NA,NA,NA,NA,402,ZAF
Spain,total,2020-03-23,35136,2575,2311,NA,NA,NA,NA,NA,NA,NA,30250,ESP
Sri Lanka,total,2020-03-23,97,3,0,NA,NA,NA,NA,NA,NA,NA,94,LKA
Sudan,total,2020-03-23,2,0,1,NA,NA,NA,NA,NA,NA,NA,1,SDN
Suriname,total,2020-03-23,5,0,0,NA,NA,NA,NA,NA,NA,NA,5,SUR
Sweden,total,2020-03-23,2046,16,25,NA,NA,NA,NA,NA,NA,NA,2005,SWE
Switzerland,total,2020-03-23,8795,131,120,NA,NA,NA,NA,NA,NA,NA,8544,CHE
Syria,total,2020-03-23,1,0,0,NA,NA,NA,NA,NA,NA,NA,1,SYR
Taiwan*,total,2020-03-23,195,28,2,NA,NA,NA,NA,NA,NA,NA,165,TWN
Tanzania,total,2020-03-23,12,0,0,NA,NA,NA,NA,NA,NA,NA,12,TZA
Thailand,total,2020-03-23,721,44,1,NA,NA,NA,NA,NA,NA,NA,676,THA
Timor-Leste,total,2020-03-23,1,0,0,NA,NA,NA,NA,NA,NA,NA,1,TLS
Togo,total,2020-03-23,18,1,0,NA,NA,NA,NA,NA,NA,NA,17,TGO
Trinidad and Tobago,total,2020-03-23,51,1,0,NA,NA,NA,NA,NA,NA,NA,50,TTO
Tunisia,total,2020-03-23,89,1,3,NA,NA,NA,NA,NA,NA,NA,85,TUN
Turkey,total,2020-03-23,1529,0,37,NA,NA,NA,NA,NA,NA,NA,1492,TUR
Uganda,total,2020-03-23,9,0,0,NA,NA,NA,NA,NA,NA,NA,9,UGA
Ukraine,total,2020-03-23,73,1,3,NA,NA,NA,NA,NA,NA,NA,69,UKR
United Arab Emirates,total,2020-03-23,198,38,2,NA,NA,NA,NA,NA,NA,NA,158,ARE
United Kingdom,total,2020-03-23,6650,65,335,NA,NA,NA,NA,NA,NA,NA,6250,GBR
United Kingdom,Anguilla,2020-03-23,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,GBR
United Kingdom,Bermuda,2020-03-23,6,0,0,NA,NA,NA,NA,NA,NA,NA,6,GBR
United Kingdom,British Virgin Islands,2020-03-23,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,GBR
United Kingdom,Cayman Islands,2020-03-23,5,0,1,NA,NA,NA,NA,NA,NA,NA,4,GBR
United Kingdom,Channel Islands,2020-03-23,36,0,0,NA,NA,NA,NA,NA,NA,NA,36,GBR
United Kingdom,Gibraltar,2020-03-23,15,2,0,NA,NA,NA,NA,NA,NA,NA,13,GBR
United Kingdom,Isle of Man,2020-03-23,13,0,0,NA,NA,NA,NA,NA,NA,NA,13,GBR
United Kingdom,Montserrat,2020-03-23,1,0,0,NA,NA,NA,NA,NA,NA,NA,1,GBR
United Kingdom,Turks and Caicos Islands,2020-03-23,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,GBR
Uruguay,total,2020-03-23,162,0,0,NA,NA,NA,NA,NA,NA,NA,162,URY
US,total,2020-03-23,43847,178,557,NA,NA,NA,NA,NA,NA,NA,43112,USA
Uzbekistan,total,2020-03-23,46,0,0,NA,NA,NA,NA,NA,NA,NA,46,UZB
Venezuela,total,2020-03-23,77,15,0,NA,NA,NA,NA,NA,NA,NA,62,VEN
Vietnam,total,2020-03-23,123,17,0,NA,NA,NA,NA,NA,NA,NA,106,VNM
West Bank and Gaza,total,2020-03-23,59,17,0,NA,NA,NA,NA,NA,NA,NA,42,PSE
Zambia,total,2020-03-23,3,0,0,NA,NA,NA,NA,NA,NA,NA,3,ZMB
Zimbabwe,total,2020-03-23,3,0,1,NA,NA,NA,NA,NA,NA,NA,2,ZWE
Italy,Abruzzo,2020-03-23,663,20,38,52,228,325,3674,NA,NA,NA,605,ITA
Italy,Basilicata,2020-03-23,90,0,1,12,15,62,696,NA,NA,NA,89,ITA
Italy,P.A. Bolzano,2020-03-23,724,7,29,33,145,510,6084,NA,NA,NA,688,ITA
Italy,Calabria,2020-03-23,292,5,8,20,82,178,4073,NA,NA,NA,279,ITA
Italy,Campania,2020-03-23,1026,48,49,110,266,553,5813,NA,NA,NA,929,ITA
Italy,Emilia-Romagna,2020-03-23,8535,423,892,276,2846,4098,31200,NA,NA,NA,7220,ITA
Italy,Friuli Venezia Giulia,2020-03-23,930,105,54,41,185,545,7424,NA,NA,NA,771,ITA
Italy,Lazio,2020-03-23,1540,63,63,96,718,600,18371,NA,NA,NA,1414,ITA
Italy,Liguria,2020-03-23,1924,159,212,133,761,659,5538,NA,NA,NA,1553,ITA
Italy,Lombardia,2020-03-23,28761,6075,3776,1183,9266,8461,73242,NA,NA,NA,18910,ITA
Italy,Marche,2020-03-23,2569,8,203,148,882,1328,6782,NA,NA,NA,2358,ITA
Italy,Molise,2020-03-23,67,10,7,7,25,18,532,NA,NA,NA,50,ITA
Italy,Piemonte,2020-03-23,4861,17,315,343,2194,1992,13560,NA,NA,NA,4529,ITA
Italy,Puglia,2020-03-23,906,7,37,45,285,532,6761,NA,NA,NA,862,ITA
Italy,Sardegna,2020-03-23,359,5,11,18,76,249,2568,NA,NA,NA,343,ITA
Italy,Sicilia,2020-03-23,721,27,13,60,250,371,6375,NA,NA,NA,681,ITA
Italy,Toscana,2020-03-23,2461,51,109,238,838,1225,13851,NA,NA,NA,2301,ITA
Italy,P.A. Trento,2020-03-23,1023,68,41,46,249,619,3150,NA,NA,NA,914,ITA
Italy,Umbria,2020-03-23,577,5,16,42,106,408,3561,NA,NA,NA,556,ITA
Italy,Valle d'Aosta,2020-03-23,393,2,12,20,69,290,1098,NA,NA,NA,379,ITA
Italy,Veneto,2020-03-23,5505,327,192,281,1206,3499,61115,NA,NA,NA,4986,ITA
Australia,total,2020-03-23,1682,88,7,NA,NA,NA,NA,NA,NA,NA,1587,AUS
Canada,total,2020-03-23,2088,0,25,NA,NA,NA,NA,NA,NA,NA,2063,CAN
China,total,2020-03-23,81498,72814,3274,NA,NA,NA,NA,10701,NA,1845,5410,CHN
Italy,total,2020-03-23,63927,7432,6077,3204,20692,26522,275468,NA,NA,NA,50418,ITA
Switzerland,AG,2020-03-23,241,4,1,3,7,NA,NA,NA,NA,NA,236,CHE
Switzerland,AI,2020-03-23,6,0,0,NA,NA,NA,NA,NA,NA,NA,6,CHE
Switzerland,AR,2020-03-23,30,0,1,NA,NA,NA,NA,NA,NA,NA,29,CHE
Switzerland,BE,2020-03-23,470,0,5,NA,NA,NA,NA,NA,NA,NA,465,CHE
Switzerland,BL,2020-03-23,302,0,3,NA,NA,NA,NA,NA,NA,NA,299,CHE
Switzerland,BS,2020-03-23,376,78,5,NA,NA,NA,NA,NA,NA,NA,293,CHE
Switzerland,FR,2020-03-23,226,0,4,7,28,NA,NA,NA,NA,NA,222,CHE
Switzerland,GE,2020-03-23,1509,0,10,43,171,NA,NA,NA,NA,NA,1499,CHE
Switzerland,GL,2020-03-23,31,0,0,NA,NA,NA,NA,NA,NA,NA,31,CHE
Switzerland,GR,2020-03-23,266,0,6,NA,NA,NA,NA,NA,NA,NA,260,CHE
Switzerland,JU,2020-03-23,57,0,0,2,11,NA,NA,NA,NA,NA,57,CHE
Switzerland,LU,2020-03-23,156,0,1,NA,NA,NA,NA,NA,NA,NA,155,CHE
Switzerland,NE,2020-03-23,204,0,2,NA,NA,NA,NA,NA,NA,NA,202,CHE
Switzerland,NW,2020-03-23,39,0,0,NA,NA,NA,NA,NA,NA,NA,39,CHE
Switzerland,OW,2020-03-23,25,0,0,NA,NA,NA,NA,NA,NA,NA,25,CHE
Switzerland,SG,2020-03-23,228,0,1,NA,NA,NA,NA,NA,NA,NA,227,CHE
Switzerland,SH,2020-03-23,30,0,0,NA,NA,NA,NA,NA,NA,NA,30,CHE
Switzerland,SO,2020-03-23,95,0,1,NA,NA,NA,NA,NA,NA,NA,94,CHE
Switzerland,SZ,2020-03-23,13,0,0,NA,NA,NA,NA,NA,NA,NA,13,CHE
Switzerland,TG,2020-03-23,81,0,0,NA,NA,NA,NA,NA,NA,NA,81,CHE
Switzerland,TI,2020-03-23,1165,0,48,45,216,NA,NA,NA,NA,NA,1117,CHE
Switzerland,UR,2020-03-23,22,1,0,NA,NA,NA,NA,NA,NA,NA,21,CHE
Switzerland,VD,2020-03-23,1822,91,25,41,182,NA,NA,NA,NA,NA,1706,CHE
Switzerland,VS,2020-03-23,527,3,12,10,60,NA,NA,NA,NA,NA,512,CHE
Switzerland,ZG,2020-03-23,62,10,0,NA,NA,NA,NA,NA,NA,NA,52,CHE
Switzerland,ZH,2020-03-23,1068,0,5,NA,NA,NA,NA,NA,NA,NA,1063,CHE
Switzerland,CH,2020-03-23,9051,187,130,153,770,NA,NA,NA,NA,NA,8734,CHE
Afghanistan,total,2020-03-24,74,1,1,NA,NA,NA,NA,NA,NA,NA,72,AFG
Albania,total,2020-03-24,123,10,5,NA,NA,NA,NA,NA,NA,NA,108,ALB
Algeria,total,2020-03-24,264,65,19,NA,NA,NA,NA,NA,NA,NA,180,DZA
Andorra,total,2020-03-24,164,1,1,NA,NA,NA,NA,NA,NA,NA,162,AND
Angola,total,2020-03-24,3,0,0,NA,NA,NA,NA,NA,NA,NA,3,AGO
Antigua and Barbuda,total,2020-03-24,3,0,0,NA,NA,NA,NA,NA,NA,NA,3,ATG
Argentina,total,2020-03-24,387,52,6,NA,NA,NA,NA,NA,NA,NA,329,ARG
Armenia,total,2020-03-24,249,14,0,NA,NA,NA,NA,NA,NA,NA,235,ARM
Australia,Australian Capital Territory,2020-03-24,39,0,0,NA,NA,NA,NA,NA,NA,NA,39,AUS
Australia,New South Wales,2020-03-24,818,4,7,NA,NA,NA,NA,NA,NA,NA,807,AUS
Australia,Northern Territory,2020-03-24,6,0,0,NA,NA,NA,NA,NA,NA,NA,6,AUS
Australia,Queensland,2020-03-24,397,8,0,NA,NA,NA,NA,NA,NA,NA,389,AUS
Australia,South Australia,2020-03-24,170,3,0,NA,NA,NA,NA,NA,NA,NA,167,AUS
Australia,Tasmania,2020-03-24,28,3,0,NA,NA,NA,NA,NA,NA,NA,25,AUS
Australia,Victoria,2020-03-24,411,97,0,NA,NA,NA,NA,NA,NA,NA,314,AUS
Australia,Western Australia,2020-03-24,175,0,1,NA,NA,NA,NA,NA,NA,NA,174,AUS
Austria,total,2020-03-24,5283,9,28,NA,NA,NA,NA,NA,NA,NA,5246,AUT
Azerbaijan,total,2020-03-24,87,11,1,NA,NA,NA,NA,NA,NA,NA,75,AZE
Bahamas,total,2020-03-24,5,1,0,NA,NA,NA,NA,NA,NA,NA,4,BHS
Bahrain,total,2020-03-24,392,177,3,NA,NA,NA,NA,NA,NA,NA,212,BHR
Bangladesh,total,2020-03-24,39,5,4,NA,NA,NA,NA,NA,NA,NA,30,BGD
Barbados,total,2020-03-24,18,0,0,NA,NA,NA,NA,NA,NA,NA,18,BRB
Belarus,total,2020-03-24,81,22,0,NA,NA,NA,NA,NA,NA,NA,59,BLR
Belgium,total,2020-03-24,4269,461,122,NA,NA,NA,NA,NA,NA,NA,3686,BEL
Belize,total,2020-03-24,1,0,0,NA,NA,NA,NA,NA,NA,NA,1,BLZ
Benin,total,2020-03-24,6,0,0,NA,NA,NA,NA,NA,NA,NA,6,BEN
Bhutan,total,2020-03-24,2,0,0,NA,NA,NA,NA,NA,NA,NA,2,BTN
Bolivia,total,2020-03-24,29,0,0,NA,NA,NA,NA,NA,NA,NA,29,BOL
Bosnia and Herzegovina,total,2020-03-24,166,2,3,NA,NA,NA,NA,NA,NA,NA,161,BIH
Botswana,total,2020-03-24,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,BWA
Brazil,total,2020-03-24,2247,2,46,NA,NA,NA,NA,NA,NA,NA,2199,BRA
Brunei,total,2020-03-24,104,2,0,NA,NA,NA,NA,NA,NA,NA,102,BRN
Bulgaria,total,2020-03-24,218,3,3,NA,NA,NA,NA,NA,NA,NA,212,BGR
Burkina Faso,total,2020-03-24,114,7,4,NA,NA,NA,NA,NA,NA,NA,103,BFA
Burma,total,2020-03-24,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,MMR
Cabo Verde,total,2020-03-24,3,0,1,NA,NA,NA,NA,NA,NA,NA,2,CPV
Cambodia,total,2020-03-24,91,4,0,NA,NA,NA,NA,NA,NA,NA,87,KHM
Cameroon,total,2020-03-24,66,0,0,NA,NA,NA,NA,NA,NA,NA,66,CMR
Canada,Alberta,2020-03-24,359,0,1,NA,NA,NA,NA,NA,NA,NA,358,CAN
Canada,British Columbia,2020-03-24,617,0,13,NA,NA,NA,NA,NA,NA,NA,604,CAN
Canada,Diamond Princess,2020-03-24,0,0,1,NA,NA,NA,NA,NA,NA,NA,-1,CAN
Canada,Grand Princess,2020-03-24,13,0,0,NA,NA,NA,NA,NA,NA,NA,13,CAN
Canada,Manitoba,2020-03-24,21,0,0,NA,NA,NA,NA,NA,NA,NA,21,CAN
Canada,New Brunswick,2020-03-24,18,0,0,NA,NA,NA,NA,NA,NA,NA,18,CAN
Canada,Newfoundland and Labrador,2020-03-24,35,0,0,NA,NA,NA,NA,NA,NA,NA,35,CAN
Canada,Northwest Territories,2020-03-24,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,CAN
Canada,Nova Scotia,2020-03-24,51,0,0,NA,NA,NA,NA,NA,NA,NA,51,CAN
Canada,Ontario,2020-03-24,588,0,7,NA,NA,NA,NA,NA,NA,NA,581,CAN
Canada,Prince Edward Island,2020-03-24,3,0,0,NA,NA,NA,NA,NA,NA,NA,3,CAN
Canada,Quebec,2020-03-24,1013,0,5,NA,NA,NA,NA,NA,NA,NA,1008,CAN
Canada,Recovered,2020-03-24,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,CAN
Canada,Saskatchewan,2020-03-24,72,0,0,NA,NA,NA,NA,NA,NA,NA,72,CAN
Canada,Yukon,2020-03-24,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,CAN
Central African Republic,total,2020-03-24,3,0,0,NA,NA,NA,NA,NA,NA,NA,3,CAF
Chad,total,2020-03-24,3,0,0,NA,NA,NA,NA,NA,NA,NA,3,TCD
Chile,total,2020-03-24,922,17,2,NA,NA,NA,NA,NA,NA,NA,903,CHL
China,Anhui,2020-03-24,990,984,6,NA,NA,NA,NA,NA,NA,NA,0,CHN
China,Beijing,2020-03-24,558,401,8,NA,NA,NA,NA,NA,NA,NA,149,CHN
China,Chongqing,2020-03-24,578,570,6,NA,NA,NA,NA,NA,NA,NA,2,CHN
China,Fujian,2020-03-24,318,295,1,NA,NA,NA,NA,NA,NA,NA,22,CHN
China,Gansu,2020-03-24,136,119,2,NA,NA,NA,NA,NA,NA,NA,15,CHN
China,Guangdong,2020-03-24,1428,1333,8,NA,NA,NA,NA,NA,NA,NA,87,CHN
China,Guangxi,2020-03-24,254,250,2,NA,NA,NA,NA,NA,NA,NA,2,CHN
China,Guizhou,2020-03-24,147,144,2,NA,NA,NA,NA,NA,NA,NA,1,CHN
China,Hainan,2020-03-24,168,168,6,NA,NA,NA,NA,NA,NA,NA,-6,CHN
China,Hebei,2020-03-24,319,310,6,NA,NA,NA,NA,NA,NA,NA,3,CHN
China,Heilongjiang,2020-03-24,484,468,13,NA,NA,NA,NA,NA,NA,NA,3,CHN
China,Henan,2020-03-24,1274,1250,22,NA,NA,NA,NA,NA,NA,NA,2,CHN
China,Hong Kong,2020-03-24,386,101,4,NA,NA,NA,NA,NA,NA,NA,281,CHN
China,Hubei,2020-03-24,67801,60324,3160,NA,NA,NA,NA,NA,0,1539,4317,CHN
China,Hunan,2020-03-24,1018,1014,4,NA,NA,NA,NA,NA,NA,NA,0,CHN
China,Inner Mongolia,2020-03-24,75,74,1,NA,NA,NA,NA,NA,NA,NA,0,CHN
China,Jiangsu,2020-03-24,636,631,0,NA,NA,NA,NA,NA,NA,NA,5,CHN
China,Jiangxi,2020-03-24,936,934,1,NA,NA,NA,NA,NA,NA,NA,1,CHN
China,Jilin,2020-03-24,93,92,1,NA,NA,NA,NA,NA,NA,NA,0,CHN
China,Liaoning,2020-03-24,127,124,2,NA,NA,NA,NA,NA,NA,NA,1,CHN
China,Macau,2020-03-24,25,10,0,NA,NA,NA,NA,NA,NA,NA,15,CHN
China,Ningxia,2020-03-24,75,75,0,NA,NA,NA,NA,NA,NA,NA,0,CHN
China,Qinghai,2020-03-24,18,18,0,NA,NA,NA,NA,NA,NA,NA,0,CHN
China,Shaanxi,2020-03-24,249,240,3,NA,NA,NA,NA,NA,NA,NA,6,CHN
China,Shandong,2020-03-24,768,752,7,NA,NA,NA,NA,NA,NA,NA,9,CHN
China,Shanghai,2020-03-24,414,330,4,NA,NA,NA,NA,NA,NA,NA,80,CHN
China,Shanxi,2020-03-24,134,133,0,NA,NA,NA,NA,NA,NA,NA,1,CHN
China,Sichuan,2020-03-24,545,536,3,NA,NA,NA,NA,NA,NA,NA,6,CHN
China,Tianjin,2020-03-24,145,133,3,NA,NA,NA,NA,NA,NA,NA,9,CHN
China,Tibet,2020-03-24,1,1,0,NA,NA,NA,NA,NA,NA,NA,0,CHN
China,Xinjiang,2020-03-24,76,73,3,NA,NA,NA,NA,NA,NA,NA,0,CHN
China,Yunnan,2020-03-24,176,172,2,NA,NA,NA,NA,NA,NA,NA,2,CHN
China,Zhejiang,2020-03-24,1240,1221,1,NA,NA,NA,NA,NA,NA,NA,18,CHN
Colombia,total,2020-03-24,378,6,3,NA,NA,NA,NA,NA,NA,NA,369,COL
Congo (Brazzaville),total,2020-03-24,4,0,0,NA,NA,NA,NA,NA,NA,NA,4,COG
Congo (Kinshasa),total,2020-03-24,45,0,2,NA,NA,NA,NA,NA,NA,NA,43,COD
Costa Rica,total,2020-03-24,177,2,2,NA,NA,NA,NA,NA,NA,NA,173,CRI
Cote d'Ivoire,total,2020-03-24,73,2,0,NA,NA,NA,NA,NA,NA,NA,71,CIV
Croatia,total,2020-03-24,382,5,1,NA,NA,NA,NA,NA,NA,NA,376,HRV
Cuba,total,2020-03-24,48,1,1,NA,NA,NA,NA,NA,NA,NA,46,CUB
Cyprus,total,2020-03-24,124,3,3,NA,NA,NA,NA,NA,NA,NA,118,CYP
Czechia,total,2020-03-24,1394,10,3,NA,NA,NA,NA,NA,NA,NA,1381,CZE
Denmark,total,2020-03-24,1591,1,32,NA,NA,NA,NA,NA,NA,NA,1558,DNK
Denmark,Faroe Islands,2020-03-24,122,33,0,NA,NA,NA,NA,NA,NA,NA,89,DNK
Denmark,Greenland,2020-03-24,5,2,0,NA,NA,NA,NA,NA,NA,NA,3,DNK
Diamond Princess,total,2020-03-24,712,325,10,NA,NA,NA,NA,NA,NA,NA,377,cruise
Djibouti,total,2020-03-24,3,0,0,NA,NA,NA,NA,NA,NA,NA,3,DJI
Dominica,total,2020-03-24,2,0,0,NA,NA,NA,NA,NA,NA,NA,2,DMA
Dominican Republic,total,2020-03-24,312,3,6,NA,NA,NA,NA,NA,NA,NA,303,DOM
Ecuador,total,2020-03-24,1082,3,27,NA,NA,NA,NA,NA,NA,NA,1052,ECU
Egypt,total,2020-03-24,402,80,20,NA,NA,NA,NA,NA,NA,NA,302,EGY
El Salvador,total,2020-03-24,5,0,0,NA,NA,NA,NA,NA,NA,NA,5,SLV
Equatorial Guinea,total,2020-03-24,9,0,0,NA,NA,NA,NA,NA,NA,NA,9,GNQ
Eritrea,total,2020-03-24,1,0,0,NA,NA,NA,NA,NA,NA,NA,1,ERI
Estonia,total,2020-03-24,369,7,0,NA,NA,NA,NA,NA,NA,NA,362,EST
Eswatini,total,2020-03-24,4,0,0,NA,NA,NA,NA,NA,NA,NA,4,SWZ
Ethiopia,total,2020-03-24,12,4,0,NA,NA,NA,NA,NA,NA,NA,8,ETH
Fiji,total,2020-03-24,4,0,0,NA,NA,NA,NA,NA,NA,NA,4,FJI
Finland,total,2020-03-24,792,10,1,NA,NA,NA,NA,NA,NA,NA,781,FIN
France,total,2020-03-24,22304,3243,1100,NA,NA,NA,NA,NA,NA,NA,17961,FRA
France,French Guiana,2020-03-24,23,6,0,NA,NA,NA,NA,NA,NA,NA,17,FRA
France,French Polynesia,2020-03-24,25,0,0,NA,NA,NA,NA,NA,NA,NA,25,FRA
France,Guadeloupe,2020-03-24,62,0,1,NA,NA,NA,NA,NA,NA,NA,61,FRA
France,Martinique,2020-03-24,57,0,1,NA,NA,NA,NA,NA,NA,NA,56,FRA
France,Mayotte,2020-03-24,36,0,0,NA,NA,NA,NA,NA,NA,NA,36,FRA
France,New Caledonia,2020-03-24,10,0,0,NA,NA,NA,NA,NA,NA,NA,10,FRA
France,Reunion,2020-03-24,94,1,0,NA,NA,NA,NA,NA,NA,NA,93,FRA
France,Saint Barthelemy,2020-03-24,3,0,0,NA,NA,NA,NA,NA,NA,NA,3,FRA
France,St Martin,2020-03-24,8,0,0,NA,NA,NA,NA,NA,NA,NA,8,FRA
Gabon,total,2020-03-24,6,0,1,NA,NA,NA,NA,NA,NA,NA,5,GAB
Gambia,total,2020-03-24,3,0,1,NA,NA,NA,NA,NA,NA,NA,2,GMB
Georgia,total,2020-03-24,70,9,0,NA,NA,NA,NA,NA,NA,NA,61,GEO
Germany,total,2020-03-24,32986,3243,157,NA,NA,NA,NA,NA,NA,NA,29586,DEU
Ghana,total,2020-03-24,53,0,2,NA,NA,NA,NA,NA,NA,NA,51,GHA
Greece,total,2020-03-24,743,29,20,NA,NA,NA,NA,NA,NA,NA,694,GRC
Grenada,total,2020-03-24,1,0,0,NA,NA,NA,NA,NA,NA,NA,1,GRD
Guatemala,total,2020-03-24,21,0,1,NA,NA,NA,NA,NA,NA,NA,20,GTM
Guinea,total,2020-03-24,4,0,0,NA,NA,NA,NA,NA,NA,NA,4,GIN
Guinea-Bissau,total,2020-03-24,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,GNB
Guyana,total,2020-03-24,20,0,1,NA,NA,NA,NA,NA,NA,NA,19,GUY
Haiti,total,2020-03-24,7,0,0,NA,NA,NA,NA,NA,NA,NA,7,HTI
Holy See,total,2020-03-24,4,0,0,NA,NA,NA,NA,NA,NA,NA,4,VAT
Honduras,total,2020-03-24,30,0,0,NA,NA,NA,NA,NA,NA,NA,30,HND
Hungary,total,2020-03-24,187,21,9,NA,NA,NA,NA,NA,NA,NA,157,HUN
Iceland,total,2020-03-24,648,51,5,NA,NA,NA,NA,NA,NA,NA,592,ISL
India,total,2020-03-24,536,40,10,NA,NA,NA,NA,NA,NA,NA,486,IND
Indonesia,total,2020-03-24,686,30,55,NA,NA,NA,NA,NA,NA,NA,601,IDN
Iran,total,2020-03-24,24811,8913,1934,NA,NA,NA,NA,NA,NA,NA,13964,IRN
Iraq,total,2020-03-24,316,75,27,NA,NA,NA,NA,NA,NA,NA,214,IRQ
Ireland,total,2020-03-24,1329,5,7,NA,NA,NA,NA,NA,NA,NA,1317,IRL
Israel,total,2020-03-24,1238,53,3,NA,NA,NA,NA,NA,NA,NA,1182,ISR
Jamaica,total,2020-03-24,21,2,1,NA,NA,NA,NA,NA,NA,NA,18,JAM
Japan,total,2020-03-24,1193,285,43,NA,NA,NA,NA,NA,NA,NA,865,JPN
Jordan,total,2020-03-24,154,1,0,NA,NA,NA,NA,NA,NA,NA,153,JOR
Kazakhstan,total,2020-03-24,72,0,3,NA,NA,NA,NA,NA,NA,NA,69,KAZ
Kenya,total,2020-03-24,25,0,0,NA,NA,NA,NA,NA,NA,NA,25,KEN
"Korea, South",total,2020-03-24,9037,3507,120,NA,NA,NA,NA,NA,NA,NA,5410,KOR
Kosovo,total,2020-03-24,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,RKS
Kuwait,total,2020-03-24,191,39,0,NA,NA,NA,NA,NA,NA,NA,152,KWT
Kyrgyzstan,total,2020-03-24,42,0,0,NA,NA,NA,NA,NA,NA,NA,42,KGZ
Laos,total,2020-03-24,2,0,0,NA,NA,NA,NA,NA,NA,NA,2,LAO
Latvia,total,2020-03-24,197,1,0,NA,NA,NA,NA,NA,NA,NA,196,LVA
Lebanon,total,2020-03-24,318,8,4,NA,NA,NA,NA,NA,NA,NA,306,LBN
Liberia,total,2020-03-24,3,0,0,NA,NA,NA,NA,NA,NA,NA,3,LBR
Libya,total,2020-03-24,1,0,0,NA,NA,NA,NA,NA,NA,NA,1,LBY
Liechtenstein,total,2020-03-24,51,0,0,NA,NA,NA,NA,NA,NA,NA,51,LIE
Lithuania,total,2020-03-24,209,1,2,NA,NA,NA,NA,NA,NA,NA,206,LTU
Luxembourg,total,2020-03-24,1099,6,8,NA,NA,NA,NA,NA,NA,NA,1085,LUX
Madagascar,total,2020-03-24,17,0,0,NA,NA,NA,NA,NA,NA,NA,17,MDG
